Function,Parameter name,Parameter type,Parameter tune value,Seed,score
SchaffersEvaluation,migration_size,tune,5,37,9.999829589163731
SchaffersEvaluation,migration_size,tune,5,38,9.999452263522823
SchaffersEvaluation,migration_size,tune,5,39,9.999881624622423
SchaffersEvaluation,migration_size,tune,5,40,9.999635257194752
SchaffersEvaluation,migration_size,tune,5,41,9.95718898749
SchaffersEvaluation,migration_size,tune,5,42,9.999833574954152
SchaffersEvaluation,migration_size,tune,5,43,9.999059702228752
SchaffersEvaluation,migration_size,tune,5,44,9.994554909814426
SchaffersEvaluation,migration_size,tune,5,45,9.999076954590562
SchaffersEvaluation,migration_size,tune,5,46,9.999430118828679
SchaffersEvaluation,migration_size,tune,5,47,9.998051924609205
SchaffersEvaluation,migration_size,tune,5,48,9.997166888355965
SchaffersEvaluation,migration_size,tune,5,49,9.990423231241763
SchaffersEvaluation,migration_size,tune,5,50,9.995873092195849
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
SchaffersEvaluation,migration_size,tune,6,1,9.999977169627464
SchaffersEvaluation,migration_size,tune,6,2,9.998625776008959
SchaffersEvaluation,migration_size,tune,6,3,9.999835317545124
SchaffersEvaluation,migration_size,tune,6,4,9.998518212930513
SchaffersEvaluation,migration_size,tune,6,5,9.994697411751833
SchaffersEvaluation,migration_size,tune,6,6,9.999623970789418
SchaffersEvaluation,migration_size,tune,6,7,9.999921246994916
SchaffersEvaluation,migration_size,tune,6,8,9.999995173678066
SchaffersEvaluation,migration_size,tune,6,9,9.999705753
SchaffersEvaluation,migration_size,tune,6,10,9.999952944958418
SchaffersEvaluation,migration_size,tune,6,11,9.99970762173531
SchaffersEvaluation,migration_size,tune,6,12,9.970968397640071
SchaffersEvaluation,migration_size,tune,6,13,9.999905802537656
SchaffersEvaluation,migration_size,tune,6,14,9.999811701815219
SchaffersEvaluation,migration_size,tune,6,15,9.999992993158049
SchaffersEvaluation,migration_size,tune,6,16,9.999993420357535
SchaffersEvaluation,migration_size,tune,6,17,9.990396675348027
SchaffersEvaluation,migration_size,tune,6,18,9.998788001271137
SchaffersEvaluation,migration_size,tune,6,19,9.999840332650436
SchaffersEvaluation,migration_size,tune,6,20,9.998037271547041
SchaffersEvaluation,migration_size,tune,6,21,9.999980174341296
SchaffersEvaluation,migration_size,tune,6,22,9.999709208104882
SchaffersEvaluation,migration_size,tune,6,23,9.881317182213516
SchaffersEvaluation,migration_size,tune,6,24,9.999952257741073
SchaffersEvaluation,migration_size,tune,6,25,9.999726403280583
SchaffersEvaluation,migration_size,tune,6,26,9.999746499843372
SchaffersEvaluation,migration_size,tune,6,27,9.999755126822249
SchaffersEvaluation,migration_size,tune,6,28,9.998899147043009
SchaffersEvaluation,migration_size,tune,6,29,9.958508715469293
SchaffersEvaluation,migration_size,tune,6,30,9.99999456321002
SchaffersEvaluation,migration_size,tune,6,31,9.999758426719303
SchaffersEvaluation,migration_size,tune,6,32,9.99334630577869
SchaffersEvaluation,migration_size,tune,6,33,9.999979377846834
SchaffersEvaluation,migration_size,tune,6,34,9.999641827817149
SchaffersEvaluation,migration_size,tune,6,35,9.982386053913153
SchaffersEvaluation,migration_size,tune,6,36,9.999198121816688
SchaffersEvaluation,migration_size,tune,6,37,9.999928010087473
SchaffersEvaluation,migration_size,tune,6,38,9.999923641222235
SchaffersEvaluation,migration_size,tune,6,39,9.999543883259244
SchaffersEvaluation,migration_size,tune,6,40,9.999995081619058
SchaffersEvaluation,migration_size,tune,6,41,9.996710678203101
SchaffersEvaluation,migration_size,tune,6,42,9.999922642156358
SchaffersEvaluation,migration_size,tune,6,43,9.99872474671594
SchaffersEvaluation,migration_size,tune,6,44,9.99456305681288
SchaffersEvaluation,migration_size,tune,6,45,9.99924311092129
SchaffersEvaluation,migration_size,tune,6,46,9.998939231727725
SchaffersEvaluation,migration_size,tune,6,47,9.997343221531354
SchaffersEvaluation,migration_size,tune,6,48,9.99991628902081
SchaffersEvaluation,migration_size,tune,6,49,9.998154578516722
SchaffersEvaluation,migration_size,tune,6,50,9.999703597346638
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
SchaffersEvaluation,migration_size,tune,7,1,9.999816532247658
SchaffersEvaluation,migration_size,tune,7,2,9.993468983630972
SchaffersEvaluation,migration_size,tune,7,3,9.999954575111712
SchaffersEvaluation,migration_size,tune,7,4,9.999955513537751
SchaffersEvaluation,migration_size,tune,7,5,9.999822423410965
SchaffersEvaluation,migration_size,tune,7,6,9.988620869007763
SchaffersEvaluation,migration_size,tune,7,7,9.99999489829461
SchaffersEvaluation,migration_size,tune,7,8,9.999995179638738
SchaffersEvaluation,migration_size,tune,7,9,9.999698921508262
SchaffersEvaluation,migration_size,tune,7,10,9.999826346039601
SchaffersEvaluation,migration_size,tune,7,11,9.9998416769876
SchaffersEvaluation,migration_size,tune,7,12,9.930006400042219
SchaffersEvaluation,migration_size,tune,7,13,9.999993459657656
SchaffersEvaluation,migration_size,tune,7,14,9.999924924010298
SchaffersEvaluation,migration_size,tune,7,15,9.999826694867215
SchaffersEvaluation,migration_size,tune,7,16,9.99992639413462
SchaffersEvaluation,migration_size,tune,7,17,9.985969450506893
SchaffersEvaluation,migration_size,tune,7,18,9.999840313433552
SchaffersEvaluation,migration_size,tune,7,19,9.999757884419557
SchaffersEvaluation,migration_size,tune,7,20,9.998266220291882
SchaffersEvaluation,migration_size,tune,7,21,9.999763748575672
SchaffersEvaluation,migration_size,tune,7,22,9.999994594060382
SchaffersEvaluation,migration_size,tune,7,23,9.889436578612022
SchaffersEvaluation,migration_size,tune,7,24,9.999998043606963
SchaffersEvaluation,migration_size,tune,7,25,9.979003296591879
SchaffersEvaluation,migration_size,tune,7,26,9.999960611883601
SchaffersEvaluation,migration_size,tune,7,27,9.999995128625104
SchaffersEvaluation,migration_size,tune,7,28,10.0
SchaffersEvaluation,migration_size,tune,7,29,9.968699136565572
SchaffersEvaluation,migration_size,tune,7,30,9.999999878726575
SchaffersEvaluation,migration_size,tune,7,31,9.998862185962828
SchaffersEvaluation,migration_size,tune,7,32,9.993576632751928
SchaffersEvaluation,migration_size,tune,7,33,9.999708848690199
SchaffersEvaluation,migration_size,tune,7,34,10.0
SchaffersEvaluation,migration_size,tune,7,35,9.990047365107035
SchaffersEvaluation,migration_size,tune,7,36,9.999993423803708
SchaffersEvaluation,migration_size,tune,7,37,9.999977769157839
SchaffersEvaluation,migration_size,tune,7,38,9.999927644745693
SchaffersEvaluation,migration_size,tune,7,39,9.99976214695904
SchaffersEvaluation,migration_size,tune,7,40,9.999878965048701
SchaffersEvaluation,migration_size,tune,7,41,9.957689134086703
SchaffersEvaluation,migration_size,tune,7,42,9.99994410756532
SchaffersEvaluation,migration_size,tune,7,43,9.999950090919821
SchaffersEvaluation,migration_size,tune,7,44,9.994393390281097
SchaffersEvaluation,migration_size,tune,7,45,9.999980296696252
SchaffersEvaluation,migration_size,tune,7,46,9.99992530261087
SchaffersEvaluation,migration_size,tune,7,47,9.995308951349463
SchaffersEvaluation,migration_size,tune,7,48,9.998697778117707
SchaffersEvaluation,migration_size,tune,7,49,9.999615406610713
SchaffersEvaluation,migration_size,tune,7,50,9.994843278682126
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
SchaffersEvaluation,migration_size,tune,8,1,9.999994609406158
SchaffersEvaluation,migration_size,tune,8,2,9.999972104537427
SchaffersEvaluation,migration_size,tune,8,3,9.999994957602809
SchaffersEvaluation,migration_size,tune,8,4,9.999958470678681
SchaffersEvaluation,migration_size,tune,8,5,9.998572009762661
SchaffersEvaluation,migration_size,tune,8,6,10.0
SchaffersEvaluation,migration_size,tune,8,7,9.999993968558377
SchaffersEvaluation,migration_size,tune,8,8,9.999995144315543
SchaffersEvaluation,migration_size,tune,8,9,9.999780881193496
SchaffersEvaluation,migration_size,tune,8,10,9.999993287498402
SchaffersEvaluation,migration_size,tune,8,11,10.0
