Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,380,5,8.171304269013772
KatsuuraEvaluation,cross_interval,tune,380,6,8.402305858839071
KatsuuraEvaluation,cross_interval,tune,380,7,9.056069600435572
KatsuuraEvaluation,cross_interval,tune,380,8,9.434158488029183
KatsuuraEvaluation,cross_interval,tune,380,9,9.20676964807954
KatsuuraEvaluation,cross_interval,tune,380,10,8.491705491586082
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,390,1,9.063422675375604
KatsuuraEvaluation,cross_interval,tune,390,2,8.726711148629601
KatsuuraEvaluation,cross_interval,tune,390,3,9.185110814794548
KatsuuraEvaluation,cross_interval,tune,390,4,9.389124209672863
KatsuuraEvaluation,cross_interval,tune,390,5,8.17127535405914
KatsuuraEvaluation,cross_interval,tune,390,6,8.98683159360923
KatsuuraEvaluation,cross_interval,tune,390,7,8.961481004472365
KatsuuraEvaluation,cross_interval,tune,390,8,9.43415848257618
KatsuuraEvaluation,cross_interval,tune,390,9,9.277783441465333
KatsuuraEvaluation,cross_interval,tune,390,10,8.789708681919006
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,400,1,8.46941513504297
KatsuuraEvaluation,cross_interval,tune,400,2,9.006097220568915
KatsuuraEvaluation,cross_interval,tune,400,3,8.36074179543999
KatsuuraEvaluation,cross_interval,tune,400,4,9.38912421122012
KatsuuraEvaluation,cross_interval,tune,400,5,8.346590405967078
KatsuuraEvaluation,cross_interval,tune,400,6,8.021421576361023
KatsuuraEvaluation,cross_interval,tune,400,7,8.913805814505972
KatsuuraEvaluation,cross_interval,tune,400,8,9.43415848396769
KatsuuraEvaluation,cross_interval,tune,400,9,9.02265083930198
KatsuuraEvaluation,cross_interval,tune,400,10,8.763736341722488
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,410,1,8.721732514205979
KatsuuraEvaluation,cross_interval,tune,410,2,8.714856332991799
KatsuuraEvaluation,cross_interval,tune,410,3,7.952128500156196
KatsuuraEvaluation,cross_interval,tune,410,4,9.497862317531014
KatsuuraEvaluation,cross_interval,tune,410,5,8.54039371738552
KatsuuraEvaluation,cross_interval,tune,410,6,7.621168996923445
KatsuuraEvaluation,cross_interval,tune,410,7,8.913803130513905
KatsuuraEvaluation,cross_interval,tune,410,8,9.43415848402988
KatsuuraEvaluation,cross_interval,tune,410,9,9.06039883486455
KatsuuraEvaluation,cross_interval,tune,410,10,8.753271796588256
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,420,1,9.38051597122898
KatsuuraEvaluation,cross_interval,tune,420,2,9.307757420305485
KatsuuraEvaluation,cross_interval,tune,420,3,8.379054056251999
KatsuuraEvaluation,cross_interval,tune,420,4,9.389124208796384
KatsuuraEvaluation,cross_interval,tune,420,5,8.516936218666814
KatsuuraEvaluation,cross_interval,tune,420,6,8.982857318051254
KatsuuraEvaluation,cross_interval,tune,420,7,8.913801064245607
KatsuuraEvaluation,cross_interval,tune,420,8,9.434158483712807
KatsuuraEvaluation,cross_interval,tune,420,9,8.709488597813465
KatsuuraEvaluation,cross_interval,tune,420,10,9.002760931076612
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,430,1,8.67761761080669
KatsuuraEvaluation,cross_interval,tune,430,2,8.04965134838692
KatsuuraEvaluation,cross_interval,tune,430,3,8.989153343707503
KatsuuraEvaluation,cross_interval,tune,430,4,9.389124207610587
KatsuuraEvaluation,cross_interval,tune,430,5,8.626477341765012
KatsuuraEvaluation,cross_interval,tune,430,6,7.698098047879104
KatsuuraEvaluation,cross_interval,tune,430,7,8.913800516631875
KatsuuraEvaluation,cross_interval,tune,430,8,9.434158483560978
KatsuuraEvaluation,cross_interval,tune,430,9,9.350156526868695
KatsuuraEvaluation,cross_interval,tune,430,10,8.478623917672175
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,440,1,8.939896098085981
KatsuuraEvaluation,cross_interval,tune,440,2,9.043613807131916
KatsuuraEvaluation,cross_interval,tune,440,3,8.017898743324345
KatsuuraEvaluation,cross_interval,tune,440,4,9.389124207073195
KatsuuraEvaluation,cross_interval,tune,440,5,8.255030056336029
KatsuuraEvaluation,cross_interval,tune,440,6,8.987433785177796
KatsuuraEvaluation,cross_interval,tune,440,7,8.913800002942603
KatsuuraEvaluation,cross_interval,tune,440,8,9.434158483311979
KatsuuraEvaluation,cross_interval,tune,440,9,8.785605180851523
KatsuuraEvaluation,cross_interval,tune,440,10,8.915368062526687
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,450,1,8.898407219951899
KatsuuraEvaluation,cross_interval,tune,450,2,8.750799974331823
KatsuuraEvaluation,cross_interval,tune,450,3,8.430287449950475
KatsuuraEvaluation,cross_interval,tune,450,4,9.389124207029742
KatsuuraEvaluation,cross_interval,tune,450,5,8.588103815872422
KatsuuraEvaluation,cross_interval,tune,450,6,8.320645057410626
KatsuuraEvaluation,cross_interval,tune,450,7,8.913799805954447
KatsuuraEvaluation,cross_interval,tune,450,8,9.434158483277676
KatsuuraEvaluation,cross_interval,tune,450,9,9.406897005173697
KatsuuraEvaluation,cross_interval,tune,450,10,9.452205386120024
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,460,1,8.061276123701624
KatsuuraEvaluation,cross_interval,tune,460,2,8.416138307995691
KatsuuraEvaluation,cross_interval,tune,460,3,9.133002917746005
KatsuuraEvaluation,cross_interval,tune,460,4,9.389124206762485
KatsuuraEvaluation,cross_interval,tune,460,5,8.878949778594086
KatsuuraEvaluation,cross_interval,tune,460,6,8.828061317198742
KatsuuraEvaluation,cross_interval,tune,460,7,8.913799690626686
KatsuuraEvaluation,cross_interval,tune,460,8,9.434158483241541
KatsuuraEvaluation,cross_interval,tune,460,9,9.029748766276755
KatsuuraEvaluation,cross_interval,tune,460,10,8.340547911198094
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,470,1,8.474058720393916
KatsuuraEvaluation,cross_interval,tune,470,2,9.899747804478169
KatsuuraEvaluation,cross_interval,tune,470,3,8.368045983725775
KatsuuraEvaluation,cross_interval,tune,470,4,9.3891242066738
KatsuuraEvaluation,cross_interval,tune,470,5,9.418058823437825
KatsuuraEvaluation,cross_interval,tune,470,6,9.38361886335456
KatsuuraEvaluation,cross_interval,tune,470,7,8.913799604343893
KatsuuraEvaluation,cross_interval,tune,470,8,9.434158483234738
KatsuuraEvaluation,cross_interval,tune,470,9,9.103324681329823
KatsuuraEvaluation,cross_interval,tune,470,10,8.135527302391356
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,480,1,8.74706071544572
KatsuuraEvaluation,cross_interval,tune,480,2,8.63281451543921
KatsuuraEvaluation,cross_interval,tune,480,3,8.447444625762103
KatsuuraEvaluation,cross_interval,tune,480,4,9.389124206607587
KatsuuraEvaluation,cross_interval,tune,480,5,8.215890923272193
KatsuuraEvaluation,cross_interval,tune,480,6,8.519700851865988
KatsuuraEvaluation,cross_interval,tune,480,7,9.118215504726097
KatsuuraEvaluation,cross_interval,tune,480,8,9.434158483234254
KatsuuraEvaluation,cross_interval,tune,480,9,8.710243663757378
KatsuuraEvaluation,cross_interval,tune,480,10,8.995646423325232
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,490,1,8.752760174465434
KatsuuraEvaluation,cross_interval,tune,490,2,8.98468704632623
KatsuuraEvaluation,cross_interval,tune,490,3,8.793192065372029
KatsuuraEvaluation,cross_interval,tune,490,4,9.389124206588285
KatsuuraEvaluation,cross_interval,tune,490,5,9.120288123079622
KatsuuraEvaluation,cross_interval,tune,490,6,8.546697635249062
KatsuuraEvaluation,cross_interval,tune,490,7,8.913799542743142
KatsuuraEvaluation,cross_interval,tune,490,8,9.43415848323194
KatsuuraEvaluation,cross_interval,tune,490,9,8.25657711857229
KatsuuraEvaluation,cross_interval,tune,490,10,8.251591734613111
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,500,1,8.761234688982006
KatsuuraEvaluation,cross_interval,tune,500,2,9.020667590570815
KatsuuraEvaluation,cross_interval,tune,500,3,8.71334776561965
KatsuuraEvaluation,cross_interval,tune,500,4,9.389124206565478
KatsuuraEvaluation,cross_interval,tune,500,5,9.030881044637644
KatsuuraEvaluation,cross_interval,tune,500,6,8.447683896815958
KatsuuraEvaluation,cross_interval,tune,500,7,8.913799532639567
KatsuuraEvaluation,cross_interval,tune,500,8,9.434158483229044
KatsuuraEvaluation,cross_interval,tune,500,9,8.867760144836426
KatsuuraEvaluation,cross_interval,tune,500,10,8.801591375501829
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,510,1,8.161316186311886
KatsuuraEvaluation,cross_interval,tune,510,2,9.32860340584467
KatsuuraEvaluation,cross_interval,tune,510,3,8.429947747505649
KatsuuraEvaluation,cross_interval,tune,510,4,9.389124206556835
KatsuuraEvaluation,cross_interval,tune,510,5,8.171274862397848
KatsuuraEvaluation,cross_interval,tune,510,6,8.840194811985482
KatsuuraEvaluation,cross_interval,tune,510,7,8.913799531287337
KatsuuraEvaluation,cross_interval,tune,510,8,9.434158483228996
KatsuuraEvaluation,cross_interval,tune,510,9,9.630896216781405
KatsuuraEvaluation,cross_interval,tune,510,10,8.410365360453453
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,520,1,8.989677835763072
KatsuuraEvaluation,cross_interval,tune,520,2,8.744509255899857
KatsuuraEvaluation,cross_interval,tune,520,3,9.115277350877736
KatsuuraEvaluation,cross_interval,tune,520,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,520,5,9.410302197971864
KatsuuraEvaluation,cross_interval,tune,520,6,9.701846694986743
KatsuuraEvaluation,cross_interval,tune,520,7,9.46121619392618
KatsuuraEvaluation,cross_interval,tune,520,8,9.434158483228948
KatsuuraEvaluation,cross_interval,tune,520,9,8.76559669819526
KatsuuraEvaluation,cross_interval,tune,520,10,9.451875497475903
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,530,1,9.380697850646051
KatsuuraEvaluation,cross_interval,tune,530,2,8.56820847874027
KatsuuraEvaluation,cross_interval,tune,530,3,9.199509999686882
KatsuuraEvaluation,cross_interval,tune,530,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,530,5,8.1712748606057
KatsuuraEvaluation,cross_interval,tune,530,6,8.737793899091809
KatsuuraEvaluation,cross_interval,tune,530,7,8.913799529939709
KatsuuraEvaluation,cross_interval,tune,530,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,530,9,9.065851857870097
KatsuuraEvaluation,cross_interval,tune,530,10,8.711050987949397
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,540,1,8.083434906418942
KatsuuraEvaluation,cross_interval,tune,540,2,8.139027563350634
KatsuuraEvaluation,cross_interval,tune,540,3,9.583549218076056
KatsuuraEvaluation,cross_interval,tune,540,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,540,5,8.171274860731481
KatsuuraEvaluation,cross_interval,tune,540,6,8.376122957778415
KatsuuraEvaluation,cross_interval,tune,540,7,8.913799529606166
KatsuuraEvaluation,cross_interval,tune,540,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,540,9,9.449380255227846
KatsuuraEvaluation,cross_interval,tune,540,10,9.504816281917709
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,550,1,8.519015295024278
KatsuuraEvaluation,cross_interval,tune,550,2,8.506330960349482
KatsuuraEvaluation,cross_interval,tune,550,3,7.608664923311594
KatsuuraEvaluation,cross_interval,tune,550,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,550,5,8.410377160704712
KatsuuraEvaluation,cross_interval,tune,550,6,7.620210532718027
KatsuuraEvaluation,cross_interval,tune,550,7,9.331284623239611
KatsuuraEvaluation,cross_interval,tune,550,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,550,9,7.38461503524777
KatsuuraEvaluation,cross_interval,tune,550,10,8.092878278759647
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,560,1,8.783212657825391
KatsuuraEvaluation,cross_interval,tune,560,2,8.984686397013187
KatsuuraEvaluation,cross_interval,tune,560,3,8.173460309807318
KatsuuraEvaluation,cross_interval,tune,560,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,560,5,9.066088768542905
KatsuuraEvaluation,cross_interval,tune,560,6,9.066831232621599
KatsuuraEvaluation,cross_interval,tune,560,7,8.91379952926952
KatsuuraEvaluation,cross_interval,tune,560,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,560,9,8.898172719446487
KatsuuraEvaluation,cross_interval,tune,560,10,9.029392322527116
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,570,1,7.663774501027865
KatsuuraEvaluation,cross_interval,tune,570,2,7.9847235728738895
KatsuuraEvaluation,cross_interval,tune,570,3,8.288993462768682
KatsuuraEvaluation,cross_interval,tune,570,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,570,5,9.17893182856348
KatsuuraEvaluation,cross_interval,tune,570,6,8.973050709070211
KatsuuraEvaluation,cross_interval,tune,570,7,8.913799529208301
KatsuuraEvaluation,cross_interval,tune,570,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,570,9,8.433985079648052
KatsuuraEvaluation,cross_interval,tune,570,10,8.915818071345686
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,580,1,8.834205296047834
KatsuuraEvaluation,cross_interval,tune,580,2,8.967042526935668
KatsuuraEvaluation,cross_interval,tune,580,3,8.740172235189487
KatsuuraEvaluation,cross_interval,tune,580,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,580,5,8.404184634903016
KatsuuraEvaluation,cross_interval,tune,580,6,8.800218710966046
KatsuuraEvaluation,cross_interval,tune,580,7,8.913799529177348
KatsuuraEvaluation,cross_interval,tune,580,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,580,9,8.600735097847561
KatsuuraEvaluation,cross_interval,tune,580,10,9.486388783881587
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,590,1,8.019225864722387
KatsuuraEvaluation,cross_interval,tune,590,2,8.553397748562041
KatsuuraEvaluation,cross_interval,tune,590,3,9.13388427770483
KatsuuraEvaluation,cross_interval,tune,590,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,590,5,8.591457564691932
KatsuuraEvaluation,cross_interval,tune,590,6,8.94292538856351
KatsuuraEvaluation,cross_interval,tune,590,7,8.91379952915998
KatsuuraEvaluation,cross_interval,tune,590,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,590,9,9.428121269317153
KatsuuraEvaluation,cross_interval,tune,590,10,8.863561921497947
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,600,1,8.365751344865549
KatsuuraEvaluation,cross_interval,tune,600,2,8.765331433677439
KatsuuraEvaluation,cross_interval,tune,600,3,8.830528213512924
KatsuuraEvaluation,cross_interval,tune,600,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,600,5,9.357574145407291
KatsuuraEvaluation,cross_interval,tune,600,6,9.662419913405458
KatsuuraEvaluation,cross_interval,tune,600,7,8.913799529136778
KatsuuraEvaluation,cross_interval,tune,600,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,600,9,9.731498280500752
KatsuuraEvaluation,cross_interval,tune,600,10,8.527826936263695
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,610,1,8.702298499022683
KatsuuraEvaluation,cross_interval,tune,610,2,8.537345087649141
KatsuuraEvaluation,cross_interval,tune,610,3,8.87078913218614
KatsuuraEvaluation,cross_interval,tune,610,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,610,5,8.171274860763365
KatsuuraEvaluation,cross_interval,tune,610,6,9.42080065099646
KatsuuraEvaluation,cross_interval,tune,610,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,610,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,610,9,9.001940058664019
KatsuuraEvaluation,cross_interval,tune,610,10,8.8418724103661
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,620,1,8.641504731993932
KatsuuraEvaluation,cross_interval,tune,620,2,9.124947990301784
KatsuuraEvaluation,cross_interval,tune,620,3,9.266241791324918
KatsuuraEvaluation,cross_interval,tune,620,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,620,5,9.049825507376777
KatsuuraEvaluation,cross_interval,tune,620,6,8.58440660240936
KatsuuraEvaluation,cross_interval,tune,620,7,9.534546435963732
KatsuuraEvaluation,cross_interval,tune,620,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,620,9,8.944979876592152
KatsuuraEvaluation,cross_interval,tune,620,10,8.951985977701128
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,630,1,9.046946316634955
KatsuuraEvaluation,cross_interval,tune,630,2,8.422929927280245
KatsuuraEvaluation,cross_interval,tune,630,3,8.207016295673405
KatsuuraEvaluation,cross_interval,tune,630,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,630,5,9.13161842681129
KatsuuraEvaluation,cross_interval,tune,630,6,8.41777063040394
KatsuuraEvaluation,cross_interval,tune,630,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,630,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,630,9,9.36505999658157
KatsuuraEvaluation,cross_interval,tune,630,10,8.85405771851315
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,640,1,8.045594808119747
KatsuuraEvaluation,cross_interval,tune,640,2,9.369416577333432
KatsuuraEvaluation,cross_interval,tune,640,3,8.873814634999755
KatsuuraEvaluation,cross_interval,tune,640,4,9.38912420655693
